x_coords_100,y_coords_100
1.952624445495809,2.0958859666903904
3.223596331198184,-0.3145962416178936
-2.4447923388159802,-1.4845694181030327
-2.011082589313736,2.5846819596499553
-0.01923041355648848,-0.1903419722962534
-0.5160736172364235,-2.449087990805175
-0.7307340269263394,0.7086285800239684
0.7200719350439917,-0.47675721805076254
-1.9636841142193648,2.590161058660474
-1.847767639719212,0.34045473491504735
-1.487281568116765,-0.012361996227976322
3.433960408232333,-0.5072618728244411
0.2851062518965745,-0.3462231355963766
0.6505745472731984,0.47364070304240147
-0.03791851716483994,-2.5965015353571363
-0.00818407590255429,-2.6115723113837457
2.2032225806689305,-0.12989092555472181
-0.64642022657214,3.236244526024971
1.2006916578403977,2.9437158292470538
2.071160630210693,-1.1121658046043703
-2.49144057100601,1.909634278234023
-0.538550811393093,-1.5838246123552548
1.717158897342165,1.2898478003481686
2.0179550567236832,2.2620955185798963
0.7579368202155774,3.048451934262082
-0.5448862303349038,-1.5406834739562678
0.6184979457288002,-1.4041568454590923
-0.5010916159716255,1.9223954925028746
-2.0795496546278973,0.9283091536582039
-0.8564729263769114,0.6933224320179009
-2.119436685496832,2.4423365538650357
0.24021917440650734,0.5217316136509351
-0.6093908287544928,0.7610096526690817
3.1832399627972086,-0.27124274055479775
3.1627380481021965,0.6915638269183159
-0.005977044537702777,-0.28606953260234785
2.0237259809493193,1.4023181824681772
-1.361305512348217,-1.9441017428222227
-2.7995398587391733,-0.05585994271424568
0.4958753914094528,1.4607652475220256
-0.18986704951384073,0.5410983835363056
-0.09783353362720953,2.892693547547877
-2.083222944451181,-1.4710454626259977
1.8611964294545849,-0.6121893445758454
1.4721549809205154,0.14140983927298528
-3.096855155374406,0.16391926959818173
2.1370536039092776,-0.8571901982299475
-0.5406243734846509,3.060080436205228
-1.039430359376112,2.5400719323152465
0.37590627570623947,0.18839795031070122
3.4118679372604777,-0.11141595180079022
-0.5014477894814268,-0.2430214582828165
3.003046259822309,-0.4588303803669591
1.5814657646942851,-1.2105224056742048
-1.9611771226229788,2.6293193854465002
2.5972640955203405,-1.4427000178840028
-1.6535744501241272,-2.2673592468744106
0.258362399092422,-2.5309966436792286
-1.0531500773350975,0.4085545155877187
2.2819008138956196,1.1776477669348715
1.7645152119294418,2.261795204265885
1.9117656153937737,-1.2457625524852052
0.05195643337418541,-3.0726331586862465
1.73753222352849,0.016365149837712825
2.0416885851790023,-0.611577597347618
-0.9591260279724597,2.7998431569297244
-0.503587908437955,-1.5385641831653543
-0.25214282923029574,-1.781346481499146
-0.6209596531781134,0.6300556309069955
3.444416283019297,-0.5526183310382299
-0.7750907740472932,-1.2757236148222177
0.5266667956469439,0.2564157942456303
-1.94626804514273,-0.7371965971550236
0.059910255960502805,-1.1776612470972827
-1.610686868829896,0.5684460904901983
-1.2319356559477188,0.36634778979729804
-1.512860379801615,-2.945001937807224
-0.6030337200878099,0.6574810264426365
2.013340673375102,1.1691083077023674
-1.0871101698687833,-2.0127783607299636
0.9925394017891137,-1.7472064745035234
-2.035247718880672,2.2626281457096558
2.255632583108183,0.7682169339579872
-1.6376497113163444,-1.3478923258559312
2.2244444708609254,0.9828709838168257
2.150799047091821,-0.25931220810232386
-2.6424362694629315,-2.2524040427366065
-2.926631650219791,0.08501295347965038
1.6204848172514237,-2.583932387603128
0.09659529797907485,1.6686299142547485
-1.1938343858334244,-2.4424899082366767
-1.9700920233744397,0.04626248881684119
-1.820710924411112,-2.7024578725983166
-1.3543857044510639,1.8756411896222285
-0.548643205698405,-0.1361364230945034
-0.10061739923420912,2.476752004394947
-0.589884963558136,3.050116174631333
0.6746719545256893,1.3782951240667203
-2.1752282639549114,-1.4925277663299803
-1.4574387488990768,-2.607488560112457
-2.1735516001217525,-1.6089121454407453
-2.9972060348777014,0.4487354174800571
2.1585367635305266,-0.6569657766246746
-0.43201887403754813,1.687295609964484
2.0843038828422906,-2.405707249495348
1.4682519218099135,-0.637984592001288
0.9139746080062331,1.2116499007178634
-1.5357221632200089,-1.6057448230865854
1.1074221651712761,-0.7150557187266808
-0.9497117959175108,-0.0044545415303199375
2.005097965695627,-1.3416849636890102
0.12738996710212336,0.22887981722578749
2.6738734221606406,-0.37723510221802603
-0.5339130202862589,-3.1973327470876547
-2.1560747959945625,2.0409749506813437
0.7671637270590295,-0.21539762275477084
-0.6656597391846373,-3.21772262242302
0.23383273030144022,-2.0336167120283926
1.162956746958248,-0.29969513685961796
-0.9278283448874973,3.1277244559806605
-0.4769143531460793,-3.049731782602203
1.8538801882568305,-2.409917521595724
2.2213944597422004,0.07816239685946004
-0.8767268021883247,-0.9850109684816298
1.016555672332255,-0.19311746555014692
0.8105350034489688,1.6697133925736565
0.04010150575497561,-1.730110299198821
0.6861816344670123,-0.7096689599960321
-2.372904599350407,-1.5838333959314332
-0.44558666295575966,1.8835955255257957
1.3453273422703034,2.573470135960302
0.7458459725952084,0.5580257430672475
-0.722462223075981,-0.9015025908828704
2.236838303979161,1.0186320611021227
2.821842688311457,-1.8911574290937545
2.247461763544616,0.4640925634799621
